customer_id,customer_type_business,annual_income,account_age_days,risk_rating_high,total_transactions,total_volume,avg_transaction_amount,max_transaction_amount,std_transaction_amount,transaction_date_range_days,num_deposits,num_withdrawals,deposit_withdrawal_ratio,total_deposits,total_withdrawals,num_cash_txns,num_wire_txns,pct_cash,pct_wire,total_cash_amount,num_intl_txns,num_high_risk_country_txns,pct_intl,total_intl_amount,num_just_under_10k,pct_just_under_10k,num_rapid_sequence_txns,avg_days_between_txns,volume_to_income_ratio,num_unique_counterparties,num_unique_locations,is_suspicious,typology,risk_score
97,0,44575.81,3824,0,150,172383.2,1149.2213333333334,3868.35,942.6512051581591,356,12,138,0.08633093525179857,44264.579999999994,128118.62,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,68,2,3.8671048915344106,150,139,0,normal,0.0013952393
98,1,74470.04,769,0,128,193253.8,1509.7953125,6392.3,1621.0038574382922,354,12,116,0.10256410256410256,74650.14,118603.65999999999,0,12,0.0,0.09375,0.0,0,0,0.0,0.0,0,0.0,50,2,2.595019486769622,128,117,0,normal,0.0013952393
99,0,67339.7,2375,0,136,192836.39,1417.9146323529412,5868.87,1420.8099841714745,359,12,124,0.096,66952.40000000001,125883.99000000002,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,51,2,2.86359348803918,136,125,0,normal,0.0013952393
100,0,61647.48,1357,0,121,181564.33,1500.5316528925619,5364.67,1338.882909275706,356,12,109,0.10909090909090909,61651.01,119913.32,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,50,2,2.945155014365317,121,110,0,normal,0.0013952393
101,1,167951.75,1200,1,60,12497639.98,208293.99966666667,499476.99,183226.7795581375,366,22,38,0.5641025641025641,6415133.82,6082506.159999999,0,42,0.0,0.7,0.0,40,40,0.6666666666666666,12449552.77,0,0.0,17,6,74.41164244110323,59,20,1,shell_company,0.9874528
102,1,37001.64,1719,0,127,153579.01,1209.2835433070866,3230.2,805.6712436691784,358,12,115,0.10344827586206896,36920.64,116658.36999999998,0,12,0.0,0.09448818897637795,0.0,0,0,0.0,0.0,0,0.0,53,2,4.150487911132828,127,116,0,normal,0.0013952393
103,1,66562.2,1727,0,130,192980.31,1484.463923076923,5774.6,1398.6325260039243,355,12,118,0.10084033613445378,66114.41999999998,126865.89,0,12,0.0,0.09230769230769231,0.0,0,0,0.0,0.0,0,0.0,49,2,2.8992042149415895,130,119,0,normal,0.0013952393
104,0,44254.51,3795,0,125,158960.12,1271.68096,3848.99,942.1925679819179,358,12,113,0.10526315789473684,43701.74,115258.38000000002,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,52,2,3.5918718369757796,124,114,0,normal,0.0013952393
105,0,109108.08,447,0,150,242746.99999999997,1618.313333333333,9484.09,2258.1598438889514,358,12,138,0.08633093525179857,108172.04999999999,134574.94999999998,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.08,69,2,2.224810254105341,150,139,0,normal,0.0013952393
106,1,112622.32,3564,0,101,206657.05000000002,2046.1094059405943,9842.08,2760.0771042015554,358,12,89,0.13333333333333333,112490.40999999999,94166.64,0,12,0.0,0.1188118811881188,0.0,0,0,0.0,0.0,12,0.1188118811881188,38,3,1.8349401349560641,101,90,0,normal,0.0013952393
107,0,233665.71,2657,1,39,217462.22,5575.954358974359,19567.17,4975.529905999855,56,21,18,1.105263157894737,199223.40999999997,18238.809999999998,19,0,0.48717948717948717,0.0,160218.61,0,0,0.0,0.0,19,0.48717948717948717,24,1,0.9306512682101785,20,24,1,structuring,0.9874528
108,1,47507.67,1174,0,147,186682.45,1269.9486394557823,4124.48,989.2885494142979,355,12,135,0.08823529411764706,47934.45,138748.0,0,12,0.0,0.08163265306122448,0.0,0,0,0.0,0.0,0,0.0,67,2,3.9294396159690437,147,136,0,normal,0.0013952393
109,0,258654.26,1684,0,144,398865.08,2769.896388888889,22624.25,5674.40093966239,359,12,132,0.09022556390977443,257323.93,141541.15000000002,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,67,2,1.5420721774612278,144,130,0,normal,0.0013952393
110,0,315509.96,1381,0,125,429954.95000000007,3439.6396000000004,27601.31,7386.389504254342,359,12,113,0.10526315789473684,311348.68999999994,118606.26,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,46,2,1.3627258780487372,125,113,0,normal,0.0013952393
111,0,112491.3,1812,0,125,227832.55000000002,1822.6604000000002,9841.37,2588.21836662896,355,12,113,0.10526315789473684,114533.59,113298.95999999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.096,52,2,2.0253168439084277,123,111,0,normal,0.0013952393
112,0,63874.34,1368,0,131,185235.83,1414.0139694656489,5570.37,1324.0627987609137,354,12,119,0.1,62983.329999999994,122252.5,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,58,2,2.899958419008024,131,119,0,normal,0.0013952393
113,0,77786.03,430,0,142,200535.94,1412.2249295774648,6799.49,1627.9891358101727,350,12,130,0.0916030534351145,77333.34999999999,123202.59,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,67,2,2.578012555563569,142,131,0,normal,0.0013952393
114,0,45272.26,1366,0,128,178014.75,1390.740234375,3909.08,943.7302170028236,358,12,116,0.10256410256410256,44988.31,133026.44,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,48,2,3.9320064426551125,128,117,0,normal,0.0013952393
115,0,566249.08,3139,0,139,691336.3400000001,4973.642733812951,49427.28,13079.02726890489,356,12,127,0.09375,567717.38,123618.96000000004,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,59,2,1.2209028562079853,139,128,0,normal,0.0013952393
116,0,49047.69,2481,0,145,184200.93,1270.3512413793103,4291.54,1009.5520518622512,359,12,133,0.08955223880597014,49328.41,134872.52000000002,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,62,2,3.7554709412218754,145,134,0,normal,0.0013952393
117,0,90876.94,3633,0,118,205154.21000000002,1738.5950000000003,7945.15,2039.2052086773926,355,12,106,0.11214953271028037,90897.45000000001,114256.76,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.1016949152542373,46,3,2.257469854620384,118,107,0,normal,0.0013952393
118,0,95768.28,3257,0,133,219395.9,1649.5932330827068,8305.87,2082.847512938808,352,12,121,0.09836065573770492,95722.15000000001,123673.75000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.09022556390977443,53,2,2.2908797058931634,131,121,0,normal,0.0013952393
119,1,176060.53,584,0,107,273661.07,2557.580093457944,15397.56,4364.789812802266,358,12,95,0.125,176104.85000000003,97556.22000000002,0,12,0.0,0.11214953271028037,0.0,0,0,0.0,0.0,0,0.0,37,3,1.5543490392250936,107,96,0,normal,0.0013952393
120,0,191124.41,2574,0,125,308428.37000000005,2467.4269600000002,16579.15,4448.994652784151,355,12,113,0.10526315789473684,191466.73,116961.63999999998,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,50,2,1.6137486376092014,124,114,0,normal,0.0013952393
121,1,55769.63,1968,0,142,176135.74999999997,1240.3926056338025,4843.52,1158.3981391808697,356,12,130,0.0916030534351145,55939.200000000004,120196.55,0,12,0.0,0.08450704225352113,0.0,0,0,0.0,0.0,0,0.0,64,2,3.1582169683218564,142,131,0,normal,0.0013952393
122,1,38499.33,982,0,138,168149.40000000002,1218.4739130434784,3314.28,795.5985751515123,347,12,126,0.09448818897637795,38468.12,129681.28,0,12,0.0,0.08695652173913043,0.0,0,0,0.0,0.0,0,0.0,65,2,4.367479447578761,137,127,0,normal,0.0013952393
123,0,144270.54,1530,0,116,233415.85,2012.205603448276,12549.87,3477.1509862547928,358,12,104,0.11428571428571428,145071.66999999998,88344.18,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,42,3,1.617892551781176,115,105,0,normal,0.0013952393
124,0,22782.07,3307,0,133,147479.38,1108.8675187969925,1988.12,637.8000710496341,358,12,121,0.09836065573770492,22655.59,124823.79000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,56,2,6.473200494928911,132,122,0,normal,0.0013952393
125,0,58631.11,2855,0,108,154137.70999999996,1427.2010185185181,5107.1,1349.4248824660745,358,12,96,0.12371134020618557,59334.43,94803.28,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,36,3,2.6288958388159656,108,97,0,normal,0.0013952393
126,0,89372.08,1387,0,121,208248.72,1721.0638016528926,7805.51,1992.7983558191297,353,12,109,0.10909090909090909,89850.15999999999,118398.56,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.09917355371900827,48,2,2.330105664927291,121,110,0,normal,0.0013952393
127,0,86308.21,1659,0,143,221767.23,1550.8197902097902,7484.26,1797.9576527386582,358,12,131,0.09090909090909091,85753.89000000001,136013.34000000003,0,0,0.0,0.0,0.0,0,0,0.0,0.0,8,0.055944055944055944,62,2,2.5694503518222445,143,132,0,normal,0.0013952393
128,0,103990.34,2965,0,121,212355.71000000002,1755.0058677685952,9024.28,2369.2507045543143,355,12,109,0.10909090909090909,104342.89,108012.81999999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.09917355371900827,41,2,2.042051867011234,121,110,0,normal,0.0013952393
129,0,195102.57,2651,0,145,323998.62,2234.4732413793104,16899.92,4295.77032905655,359,12,133,0.08955223880597014,196491.24,127507.38,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,62,2,1.6606493668977969,145,134,0,normal,0.0013952393
130,1,22174.4,678,0,149,160127.94,1074.6841610738254,1967.35,602.4495926094326,352,12,137,0.08695652173913043,22152.95,137974.99,0,12,0.0,0.08053691275167785,0.0,0,0,0.0,0.0,0,0.0,67,2,7.220971887767526,149,137,0,normal,0.0013952393
131,0,20000.0,422,0,126,133719.26,1061.2639682539684,1999.32,571.2321530405366,352,12,114,0.10434782608695652,20059.52,113659.74,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,43,2,6.685628718564073,126,115,0,normal,0.0013952393
132,0,226741.74,2520,0,128,348956.15,2726.219921875,19772.94,5310.725512023668,358,12,116,0.10256410256410256,228999.14999999997,119957.00000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,57,2,1.5389959122836747,128,117,0,normal,0.0013952393
133,0,129040.67,3564,0,136,252441.02999999997,1856.1840441176469,11214.87,2848.439996508129,350,12,124,0.096,129789.39000000001,122651.64,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,56,2,1.9562752868898858,136,125,0,normal,0.0013952393
134,0,72172.89,1280,0,124,191644.25,1545.5181451612902,6284.81,1554.6243003126344,351,12,112,0.10619469026548672,71776.71999999999,119867.53000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,43,2,2.655312745370937,124,113,0,normal,0.0013952393
135,0,108686.46,3549,0,140,253003.83000000002,1807.1702142857143,9479.82,2308.0835398118315,359,12,128,0.09302325581395349,109493.87999999999,143509.95,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.08571428571428572,61,2,2.3278106784352124,140,129,0,normal,0.0013952393
136,0,119073.58,1382,1,50,482525.01,9650.5002,24752.21,7853.560171544063,362,17,33,0.5,252625.34999999998,229899.65999999997,0,30,0.0,0.6,0.0,0,0,0.0,0.0,5,0.1,21,7,4.052292353246176,27,20,1,third_party_payments,0.9874528
137,1,328585.71,2076,0,129,457271.0800000001,3544.7370542635663,28458.64,7733.921834386626,346,12,117,0.1016949152542373,330337.9199999999,126933.16,0,12,0.0,0.09302325581395349,0.0,0,0,0.0,0.0,0,0.0,56,2,1.3916298684143373,128,117,0,normal,0.0013952393
138,1,31862.2,3722,0,136,152771.90000000002,1123.3227941176472,2778.43,717.8309047593942,352,12,124,0.096,31564.329999999994,121207.57000000004,0,12,0.0,0.08823529411764706,0.0,0,0,0.0,0.0,0,0.0,64,2,4.794618870672124,136,123,0,normal,0.0013952393
139,1,161875.55,2249,1,54,4024718.91,74531.83166666667,186912.92,65698.57343704026,281,23,31,0.71875,2560686.19,1464032.72,0,36,0.0,0.6666666666666666,0.0,28,14,0.5185185185185185,3203021.2,0,0.0,14,5,24.862890332169794,54,20,1,layering,0.9874528
140,1,112103.87,2933,0,135,249601.21000000002,1848.897851851852,9769.19,2410.276998902385,355,12,123,0.0967741935483871,112043.96,137557.24999999997,0,12,0.0,0.08888888888888889,0.0,0,0,0.0,0.0,12,0.08888888888888889,58,2,2.2264974750873896,134,124,0,normal,0.0013952393
141,1,297124.83,2871,0,112,407007.95999999996,3633.9996428571426,25861.02,7379.73169070504,358,12,100,0.1188118811881188,297291.26,109716.70000000001,0,12,0.0,0.10714285714285714,0.0,0,0,0.0,0.0,0,0.0,38,3,1.3698168213783364,111,99,0,normal,0.0013952393
142,0,66060.02,2429,0,137,191935.56,1400.9894890510948,5732.54,1392.875164063592,358,12,125,0.09523809523809523,66309.45,125626.11,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,57,2,2.9054283448847746,137,124,0,normal,0.0013952393
143,1,29025.5,2357,0,141,160181.38999999998,1136.0382269503546,2517.86,684.2724476366785,353,12,129,0.09230769230769231,29119.72,131061.67,0,12,0.0,0.0851063829787234,0.0,0,0,0.0,0.0,0,0.0,61,2,5.518453482162851,141,129,0,normal,0.0013952393
144,1,203740.99,3618,0,128,325768.32,2545.065,17817.81,4726.055105907131,349,12,116,0.10256410256410256,205064.11000000002,120704.21000000002,0,12,0.0,0.09375,0.0,0,0,0.0,0.0,0,0.0,52,2,1.5989257786281563,128,117,0,normal,0.0013952393
145,0,111120.12,1653,0,138,232881.82,1687.549420289855,9640.07,2417.2423290207958,356,12,126,0.09448818897637795,111520.62000000002,121361.19999999998,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.08695652173913043,52,2,2.0957475950566375,137,126,0,normal,0.0013952393
146,0,47388.36,3167,0,130,162728.46000000002,1251.7573846153848,4049.87,1016.6281338547763,357,12,118,0.10084033613445378,47144.15,115584.31000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,58,2,3.4338606809629844,129,117,0,normal,0.0013952393
147,0,51726.76,1761,0,121,170888.18,1412.2990082644628,4474.92,1073.6736081986655,357,12,109,0.10909090909090909,51629.810000000005,119258.37000000002,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,49,2,3.3036068060940584,121,110,0,normal,0.0013952393
148,1,68189.44,2407,0,142,188807.55,1329.6306338028169,5936.8,1426.9765389783502,358,12,130,0.0916030534351145,67878.78,120928.76999999999,0,12,0.0,0.08450704225352113,0.0,0,0,0.0,0.0,0,0.0,66,2,2.76882727256196,142,130,0,normal,0.0013952393
149,0,29229.28,1000,0,126,142898.24000000002,1134.1130158730161,2556.96,673.443247120076,356,12,114,0.10434782608695652,29528.95,113369.29,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,45,2,4.888705821497434,126,114,0,normal,0.0013952393
150,0,92193.14,1505,0,153,232749.68,1521.2397385620914,7951.95,1889.1892836422924,355,12,141,0.08450704225352113,92563.93999999999,140185.74,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.0784313725490196,68,2,2.524560454710028,153,142,0,normal,0.0013952393
151,0,109156.37,3511,0,136,255817.39,1881.0102205882354,9367.07,2286.2889707038726,359,12,124,0.096,108163.33000000002,147654.06000000003,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.08823529411764706,51,2,2.3435649832897223,136,125,0,normal,0.0013952393
152,0,249686.66,1107,0,130,371615.25,2858.5788461538464,21675.58,5773.487934613674,357,12,118,0.10084033613445378,249584.35,122030.89999999998,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,56,2,1.488320448034957,130,118,0,normal,0.0013952393
153,1,151317.15,395,0,115,249806.49000000002,2172.230347826087,13179.74,3621.4395883531047,350,12,103,0.11538461538461539,151541.25000000003,98265.24,0,12,0.0,0.10434782608695652,0.0,0,0,0.0,0.0,0,0.0,42,3,1.650869310786578,115,104,0,normal,0.0013952393
154,1,24759.04,3631,0,123,140113.11,1139.130975609756,2164.02,604.4622632059209,357,12,111,0.10714285714285714,24598.160000000003,115514.95000000001,0,12,0.0,0.0975609756097561,0.0,0,0,0.0,0.0,0,0.0,56,2,5.658840211889802,122,112,0,normal,0.0013952393
155,0,30927.09,536,0,122,145952.58,1196.3326229508195,2688.01,727.5978268153717,356,12,110,0.10810810810810811,30976.699999999997,114975.88,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,49,2,4.719094518930849,122,111,0,normal,0.0013952393
156,0,93493.93,2380,0,130,218897.2,1683.8246153846155,8122.17,2051.659402905102,353,12,118,0.10084033613445378,94293.76999999999,124603.43000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.09230769230769231,56,2,2.3412734786795393,130,119,0,normal,0.0013952393
157,0,39592.98,3538,0,138,166872.17,1209.218623188406,3452.39,836.1671984605126,358,12,126,0.09448818897637795,39826.54,127045.63000000002,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,59,2,4.214584388838909,138,127,0,normal,0.0013952393
158,0,131113.95,2107,0,130,259100.91999999998,1993.0839999999998,11363.08,2873.980068690254,354,12,118,0.10084033613445378,129880.07,129220.85,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,61,2,1.9761355970467134,129,119,0,normal,0.0013952393
159,1,102747.7,504,0,133,224285.94999999998,1686.3605263157892,8976.9,2236.084396822401,358,12,121,0.09836065573770492,102564.13,121721.81999999999,0,12,0.0,0.09022556390977443,0.0,0,0,0.0,0.0,12,0.09022556390977443,60,2,2.1828592478542306,132,120,0,normal,0.0013952393
160,0,82196.67,3779,0,165,239647.14,1452.4069090909093,7142.41,1590.12587566267,359,12,153,0.07792207792207792,81345.0,158302.14,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.006060606060606061,82,2,2.915497969711307,164,154,0,normal,0.0013952393
161,0,160389.38,3592,0,160,312778.79,1954.8674374999998,13995.81,3292.5491978791147,358,12,148,0.08053691275167785,159925.71000000002,152853.08,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,79,2,1.9501094142928022,160,147,0,normal,0.0013952393
162,1,44538.49,1718,0,134,168856.82,1260.1255223880598,3869.58,943.362949864363,348,12,122,0.0975609756097561,44836.9,124019.92,0,12,0.0,0.08955223880597014,0.0,0,0,0.0,0.0,0,0.0,53,2,3.7911709361737196,133,123,0,normal,0.0013952393
163,0,50926.3,1143,0,129,165924.25,1286.234496124031,4455.83,1081.7457896966837,358,12,117,0.1016949152542373,50546.149999999994,115378.10000000002,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,49,2,3.258061000681363,129,117,0,normal,0.0013952393
164,0,123031.12,700,0,118,229992.68999999997,1949.0905932203389,10727.1,2892.3402569584932,356,12,106,0.11214953271028037,124275.84,105716.85,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.00847457627118644,50,3,1.8693711040661576,116,107,0,normal,0.0013952393
165,0,185109.52,1055,0,142,315284.52999999997,2220.313591549296,16178.72,4086.9044979112605,353,12,130,0.0916030534351145,186144.41,129140.12000000002,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,63,2,1.7032231879636013,142,130,0,normal,0.0013952393
166,0,38198.25,1148,0,120,142063.77000000002,1183.8647500000002,3141.0,835.252161195318,356,12,108,0.11009174311926606,36992.14,105071.63000000002,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,45,2,3.7190198760446873,120,109,0,normal,0.0013952393
167,0,74191.42,2376,0,120,181425.01,1511.8750833333334,6491.51,1669.8765169614048,357,12,108,0.11009174311926606,74714.75,106710.26000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,38,3,2.4453308033354353,120,109,0,normal,0.0013952393
168,1,185395.31,3246,0,120,295298.76,2460.823,16028.2,4360.137891272506,356,12,108,0.11009174311926606,184676.96999999997,110621.79000000001,0,12,0.0,0.1,0.0,0,0,0.0,0.0,0,0.0,50,2,1.5927973971002984,120,108,0,normal,0.0013952393
169,0,60201.07,2973,0,118,160754.90000000002,1362.3296610169493,5202.48,1298.1623535966567,348,12,106,0.11214953271028037,59055.31999999999,101699.58,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,49,2,2.670255358329041,117,107,0,normal,0.0013952393
170,0,597255.69,1667,0,141,741001.6699999999,5255.3309929078005,52118.37,13812.506311886924,357,12,129,0.09230769230769231,603913.8300000001,137087.84000000003,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,60,2,1.2406753786215439,139,130,0,normal,0.0013952393
171,0,104299.11,3019,0,126,224589.72,1782.4580952380952,9065.19,2310.592831885952,348,12,114,0.10434782608695652,103871.12000000001,120718.59999999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.09523809523809523,50,2,2.153302810514773,126,114,0,normal,0.0013952393
172,1,36852.35,3702,0,128,166818.98,1303.27328125,3221.23,795.1472272024416,357,12,116,0.10256410256410256,37027.32,129791.66,0,12,0.0,0.09375,0.0,0,0,0.0,0.0,0,0.0,53,2,4.526562171417253,126,116,0,normal,0.0013952393
173,1,25205.35,3308,0,131,163057.97999999998,1244.7174045801526,2204.91,625.1359109808261,349,12,119,0.1,25363.02,137694.96,0,12,0.0,0.0916030534351145,0.0,0,0,0.0,0.0,0,0.0,63,2,6.468924695562824,131,120,0,normal,0.0013952393
174,0,48290.94,768,1,30,735769.4000000001,24525.64666666667,122018.02,38409.96721019036,121,7,23,0.2916666666666667,369783.89,365985.50999999995,0,10,0.0,0.3333333333333333,0.0,10,10,0.3333333333333333,713300.5200000001,0,0.0,16,4,15.235863375958806,30,20,1,rapid_movement,0.9874528
175,0,43824.34,3446,0,121,156075.69,1289.88173553719,3830.21,966.5142858839678,358,12,109,0.10909090909090909,44210.57,111865.12000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,46,2,3.5613115608458488,120,110,0,normal,0.0013952393
176,0,271929.3,2672,0,103,364562.82000000007,3539.4448543689327,23693.86,6998.263080393433,353,12,91,0.13043478260869565,271835.66000000003,92727.16,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,39,3,1.3406480263508704,103,91,0,normal,0.0013952393
177,0,20102.96,1231,0,150,165581.8,1103.8786666666665,1991.94,573.3100735996427,359,12,138,0.08633093525179857,20035.61,145546.19,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,67,2,8.23627782785083,150,139,0,normal,0.0013952393
178,0,173312.35,654,0,141,306360.52999999997,2172.7697163120565,15040.56,3815.6577144793314,359,12,129,0.09230769230769231,174023.96,132336.57,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,62,2,1.7676683879227997,141,130,0,normal,0.0013952393
179,1,59221.13,694,0,116,161038.28999999998,1388.261120689655,5143.74,1357.7217935739595,357,12,104,0.11428571428571428,60158.329999999994,100879.95999999999,0,12,0.0,0.10344827586206896,0.0,0,0,0.0,0.0,0,0.0,38,3,2.7192248911006747,116,105,0,normal,0.0013952393
180,0,66496.69,3033,0,107,156369.22999999998,1461.3946728971962,5809.94,1557.5271345232068,357,12,95,0.125,66407.0,89962.23,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,39,3,2.3514986761194256,106,96,0,normal,0.0013952393
181,0,166322.22,1255,0,152,304268.93,2001.7692763157895,14332.12,3473.7748010501095,350,12,140,0.0851063829787234,164057.39,140211.53999999998,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,67,2,1.8293833536892803,151,140,0,normal,0.0013952393
182,0,120024.81,2754,0,141,244740.75,1735.75,10411.74,2631.5278213547895,358,12,129,0.09230769230769231,121928.23000000001,122812.51999999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,2,0.014184397163120567,69,2,2.0390676805263803,141,130,0,normal,0.0013952393
183,0,82237.35,3586,0,120,195819.78000000003,1631.8315000000002,7194.82,1877.978706764695,358,12,108,0.11009174311926606,84122.29000000001,111697.49,0,0,0.0,0.0,0.0,0,0,0.0,0.0,8,0.06666666666666667,46,3,2.3811248644944847,118,108,0,normal,0.0013952393
184,0,247952.94,2049,0,132,359223.57,2721.3906818181817,21333.62,5705.69822037894,358,12,120,0.09917355371900827,247355.15000000002,111868.42,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,52,2,1.4487512075831503,131,119,0,normal,0.0013952393
